DTWEXBGS
97.6556
97.7209
97.806
97.4453
97.58
97.5041
97.4638
97.7904
97.7475
97.8359
97.8098
97.9855
98.0254
98.0215
97.5315
97.5314
97.0657
96.9986
96.8428
96.8577
96.5779
96.4585
96.4319
96.2082
96.2839
96.3207
96.6123
96.6646
96.7119
96.7296
96.7946
96.9857
97.1559
96.9313
96.7762
96.9148
97.1113
97.1221
97.1786
97.2076
97.0656
97.0312
97.0323
97.1281
97.5251
97.7801
97.788
97.9642
98.0943
98.0845
97.921
97.9201
97.9816
97.7509
97.8286
97.6868
97.827
97.8117
97.908
97.8396
98.1491
98.2066
98.1515
97.964
97.7101
97.9743
97.87
97.7357
97.7239
97.8169
97.7076
97.9409
97.7063
97.2779
97.1588
97.164
97.1545
97.321
97.27
97.266
97.1756
97.2281
97.0883
97.2386
97.3358
97.3691
97.6716
97.5123
97.4558
97.5731
97.4559
97.3013
97.2203
97.2759
97.2476
97.0407
97.1062
96.7985
96.6195
96.3893
96.5662
96.5493
96.4558
96.4894
96.5067
96.3183
96.3175
96.3774
96.3646
96.1188
96.2526
96.293
96.1179
96.0293
95.7999
95.711
95.5538
95.3832
95.3109
95.2712
95.1692
95.1833
95.1608
94.8497
95.1653
95.0103
94.8365
95.0037
95.0352
95.0167
94.9118
94.6914
94.8648
94.7933
94.9506
95.0035
94.8267
94.5574
94.8143
94.8339
94.6573
94.7026
94.5753
94.4557
94.7025
94.5022
94.4959
94.3533
94.549
94.3215
94.132
93.9969
93.9986
94.1217
94.3537
94.7599
94.6576
94.6991
94.9011
94.9029
94.6228
94.5475
94.3227
94.3618
94.6073
94.4371
94.5105
94.4678
94.5633
94.2395
94.1393
93.634
93.697
93.6965
93.7653
93.5759
93.5519
93.3339
93.3089
93.1198
93.0133
92.9094
92.9095
92.7959
92.7332
92.7179
92.6585
92.505
92.9189
93.1186
93.5485
93.5918
93.4264
93.4011
93.3038
93.1039
93.1112
93.3171
93.0989
93.441
93.5214
93.6032
94.0416
94.5014
94.9055
94.319
94.2138
94.2676
94.0998
93.9827
93.6863
93.6109
93.8394
93.7174
93.7324
93.6674
93.6691
93.6433
93.5453
93.4468
93.2939
93.2349
92.9244
92.6386
92.6172
92.7083
92.823
92.6584
92.1534
91.4212
91.4854
91.4017
91.3392
91.4335
91.3497
90.9446
90.8801
91.12
91.1038
91.1632
90.7393
90.748
90.8609
90.7154
90.4901
90.5945
90.5387
90.7123
90.515
90.3084
90.1014
90.6777
90.1899
90.2262
89.9925
89.6508
89.4118
89.3252
89.1389
89.1628
88.8924
88.8851
88.4938
88.0631
88.2631
88.4615
88.465
89.1016
88.9671
89.4413
89.3182
89.5262
89.2622
89.3352
89.3269
89.2384
89.145
89.4082
89.4195
89.3681
89.6212
89.6403
89.6672
89.8751
89.9268
89.74
89.6811
89.7176
89.7349
90.1374
90.4345
90.5363
90.5602
90.6147
90.4695
90.3672
90.1788
90.1786
89.9226
89.684
89.4069
89.6304
89.6297
89.3514
89.231
89.2467
89.5718
89.3398
89.6807
89.6226
89.5215
89.2749
89.1555
89.6701
89.6484
89.8993
89.9265
89.84
89.9138
89.203
89.2184
88.9555
88.8342
88.7442
88.6547
88.4824
88.4788
89.076
88.9987
89.4221
89.2226
89.2149
88.9539
89.1382
88.9055
88.9006
88.9004
88.9626
89.2572
88.716
88.7082
88.5373
88.0998
87.3353
87.0363
87.1654
87.2381
87.3039
87.1347
86.9105
87.1258
87.1452
87.1763
86.728
86.3891
86.4301
86.3417
86.1191
86.5755
87.3293
87.2111
87.3103
86.8339
86.5513
86.4583
86.6369
86.6881
87.0276
86.8886
86.6424
86.5108
86.603
86.7369
86.5764
86.5131
86.5029
86.3492
86.4705
85.9037
86.1077
86.5277
86.2979
85.927
86.3841
86.7154
86.8337
86.7635
86.873
86.8907
87.1347
87.2311
87.0636
86.847
87.3421
87.4575
87.2528
87.0403
87.1332
87.3659
87.1823
86.7855
86.8225
86.5627
86.1595
86.3223
86.1922
86.19
86.4459
86.4951
86.5616
86.5504
86.6321
86.8359
87.0999
87.0968
86.8028
86.9096
87.4705
87.2059
87.6187
87.7622
87.3911
87.2103
87.1872
87.0815
86.9036
87.2163
86.9666
87.0535
86.6793
86.643
86.7621
86.8447
86.4782
86.8843
86.8781
86.9617
86.9778
86.5335
86.5122
86.221
86.1079
85.8731
85.9285
85.9387
86.0735
86.0151
86.1909
86.2664
86.4017
86.3916
86.4666
86.8175
86.8167
86.8567
86.8257
87.0611
87.3281
87.6004
87.8732
88.8939
89.035
89.1916
89.3211
89.3675
89.7244
89.5966
89.6465
89.6977
88.9128
89.2381
89.3094
89.7007
89.6419
89.8225
90.0567
90.08
90.8438
90.8286
91.1621
91.341
91.663
91.5779
92.1283
92.4901
91.4706
91.757
92.0594
92.0982
91.7111
91.0014
90.1119
90.1221
90.4602
90.4651
90.6872
91.3961
92.3773
92.511
93.3792
93.5414
95.1629
95.4889
96.9684
96.5143
97.999
97.9686
96.2544
97.2045
98.368
97.7255
98.1605
99.4242
101.2131
101.1071
101.8442
102.3415
102.4236
100.0967
99.4568
99.7662
99.4345
97.9957
98.0953
99.5364
99.3944
99.5897
99.6041
101.1947
101.774
100.9705
101.1029
101.3965
101.8804
103.2737
103.6289
101.502
100.7997
101.2566
101.2564
101.6468
102.1744
101.9891
102.4251
102.0715
103.4902
101.7227
101.7346
101.2913
99.5101
100.319
99.1001
98.4771
96.8227
96.8447
98.1278
98.1643
98.2698
98.2249
98.2419
98.2594
97.9359
98.3833
98.6518
98.6008
98.9195
98.7871
98.089
98.3223
98.8752
99.6022
100.3597
100.7546
101.4653
100.711
102.1007
101.8432
102.1096
100.9764
101.1702
100.5461
101.3398
102.1169
102.5067
101.8506
101.9056
101.9517
101.7455
100.9637
101.7094
102.24
102.598
102.2958
103.7625
104.0385
103.7656
104.0244
103.7416
103.9829
104.3086
104.1813
104.9284
105.9617
106.0249
105.4558
105.8064
105.3937
106.0182
105.1153
104.8499
104.89
104.1106
103.2005
103.2305
103.0005
100.3951
101.0581
101.103
101.0319
100.9674
101.097
101.8388
102.749
102.3761
102.1252
100.8733
100.6429
100.9428
100.9808
100.8948
100.7988
100.7597
100.1369
99.9097
100.1497
100.0517
100.5719
101.448
101.1794
101.1142
101.0065
100.0244
100.7258
101.3145
100.0009
100.1042
100.0057
99.134
98.8529
98.9044
98.552
98.1269
97.747
97.8269
98.0276
98.1271
98.1063
97.9412
97.2827
96.5707
96.6039
95.8788
95.988
95.9622
96.1313
95.268
94.8107
94.6556
95.0751
95.2922
96.0412
96.6548
95.9537
96.1277
95.4993
95.836
96.7519
96.2616
96.64
96.1482
96.0325
96.8818
96.5196
96.2369
96.7072
96.1935
96.242
96.3761
95.6581
96.3216
96.6174
96.6321
97.0204
96.6219
97.0819
96.9995
96.6599
95.8004
95.7241
95.6036
95.0903
95.0564
94.8659
94.532
94.7046
94.6659
94.5592
95.1678
94.8967
94.2526
93.6331
93.7281
93.7848
93.9358
94.4692
94.6087
94.8678
94.5394
94.2392
94.475
95.1024
95.1118
94.4084
94.3492
94.0103
93.9345
93.9066
94.8662
94.7943
94.4489
94.6202
95.2201
95.1575
94.959
94.5811
93.7323
93.6915
93.6947
93.3225
93.6196
93.4427
92.9072
92.8287
93.1233
93.3547
92.8664
92.979
93.4708
93.5535
93.4669
93.7776
93.1907
93.5995
93.6756
93.3356
92.619
92.794
92.2074
92.2984
91.8273
91.5047
91.4367
91.6541
91.4406
91.801
91.3805
91.6075
91.7331
92.0998
92.5335
92.8152
92.4708
92.6207
92.4501
92.9037
92.3725
92.3437
92.3848
91.6861
91.6659
91.9461
91.5754
91.194
91.7419
91.249
91.7827
91.9906
91.4864
91.5539
90.9669
91.5272
91.3717
90.8323
90.8906
90.9152
91.3806
91.5414
91.9513
92.014
92.0073
92.2946
92.0305
92.3635
92.1496
93.225
93.1632
93.2903
92.9295
92.8694
92.6993
92.8838
93.0872
92.9124
92.3566
92.2236
92.0941
92.3684
92.1485
91.5997
91.7005
91.7272
91.5864
91.7668
91.9611
92.6766
92.6627
92.943
92.9099
93.3298
93.2835
93.2635
93.7638
93.7321
93.4136
93.6268
94.1401
94.6218
93.9976
93.482
93.7171
93.8752
93.9569
93.7402
93.9794
93.9775
94.3797
93.6602
93.7979
93.488
92.9861
93.4079
93.2623
93.2446
93.1941
93.0426
93.0533
92.6616
92.9642
92.595
92.4446
92.7451
93.0407
93.1333
93.006
93.6468
93.5885
93.6873
93.2959
93.2627
92.8987
92.6661
92.9057
92.6644
92.7373
92.7452
92.7211
92.4772
92.243
92.2689
91.9297
92.2029
92.5253
92.8577
92.4338
92.4482
92.7277
92.6622
92.5187
93.0956
93.4856
92.9013
92.8423
93.235
93.8137
94.3968
95.3032
95.2952
94.3096
94.4305
94.5515
94.5071
95.3746
95.9795
95.6212
96.5083
96.9483
96.2911
96.6433
97.5487
97.1879
96.3611
96.3062
96.6123
96.615
96.461
97.1688
97.503
97.3425
96.8938
96.4877
96.5616
95.8082
95.7049
95.5668
95.4973
95.2981
94.8505
95.1165
95.4853
95.6194
95.4582
95.2696
96.0199
95.9934
95.8018
95.6345
95.1069
95.1795
94.7734
94.683
94.9598
94.3856
94.3247
94.1988
94.5061
94.602
94.542
94.4496
94.1135
94.1431
93.7556
93.7583
93.7506
93.6004
93.2793
92.7916
92.6258
92.731
92.6401
92.5915
92.6726
93.2197
93.7778
93.8905
94.0457
93.7902
93.4239
93.3719
93.7141
94.2087
94.3295
94.4362
94.7372
94.3523
94.3462
94.5922
94.7204
94.1148
94.0852
93.6952
94.042
93.7785
93.7033
93.6768
93.0767
92.6182
92.9313
92.9108
92.9418
92.7496
92.6684
92.0647
92.0233
91.5996
91.4803
91.3493
91.1632
91.3415
90.836
91.0015
90.5622
90.1411
90.286
90.1133
90.2203
89.7779
89.5228
89.6815
89.8484
90.5499
90.1446
90.138
90.4063
89.9328
90.2818
90.8038
90.2407
90.0935
90.0307
89.6847
89.7079
88.9831
89.2441
89.5711
89.558
89.9056
90.1701
90.4331
91.1102
90.9282
90.649
90.6986
90.7023
91.4318
91.2179
91.8152
92.1997
92.1494
91.6799
91.2651
90.8788
91.0167
90.9732
91.3376
91.3923
91.2831
90.8837
90.764
91.094
91.3773
91.5555
91.6398
91.519
91.429
91.3013
91.1963
90.9848
90.7669
90.5146
89.9524
90.3277
90.5715
90.9125
91.0001
91.03
90.8431
90.4111
89.9019
90.0461
89.821
89.6948
90.1316
89.7204
89.5375
89.7279
89.5091
89.5728
89.8189
89.694
89.1436
89.0737
89.2522
89.391
89.3556
89.1241
89.4166
89.6266
89.8784
89.8543
89.8871
89.7059
89.4102
89.1974
89.4617
89.4186
89.2346
89.1664
88.9391
88.831
88.7317
88.637
88.4898
88.5207
88.6454
88.5328
88.8698
88.691
88.5191
88.7845
88.9785
88.6549
88.5221
88.2032
88.0665
88.3328
88.0592
88.1716
88.3058
88.3991
88.2298
88.0299
87.7993
87.8406
87.7483
87.4913
87.532
87.1493
87.094
87.2943
87.2093
87.0802
87.005
87.5081
87.0791
86.5642
86.2256
86.3742
86.4026
86.2576
86.2519
85.8419
85.5999
85.5199
85.6352
85.8917
86.508
86.4575
86.8346
86.6518
86.7195
87.0767
87.4176
87.3311
87.6307
87.295
87.2638
87.3044
87.8941
87.662
87.6136
87.5588
86.9525
86.656
86.5964
86.8435
86.4234
86.4669
86.3627
86.5714
86.5913
87.042
87.0579
86.6771
87.3342
87.6917
87.2179
87.1908
86.857
86.8067
87.455
87.5014
87.5225
87.2178
86.8014
86.4786
86.3613
86.4253
86.6825
86.4825
86.615
87.1013
87.1701
86.5697
86.5234
86.5169
86.9549
86.4386
86.2794
85.8378
85.8623
85.8006
85.4692
85.7126
85.8245
85.7282
86.0391
86.0533
86.0706
86.9299
87.1084
87.1873
87.3919
87.3792
87.3215
87.177
86.7515
86.7115
86.5518
87.1271
86.8286
87.0753
86.9001
87.1316
87.2306
87.0751
86.8433
87.001
86.7739
86.8512
87.1797
88.1645
87.9699
88.1162
88.9514
89.2192
89.2653
89.419
89.0647
89.1108
89.9336
89.8777
90.3453
92.075
91.6904
91.7724
90.8985
91.0227
91.3033
91.9998
92.5128
92.9508
92.3008
91.9661
91.2469
90.9162
90.3378
90.6603
90.2116
90.266
90.5907
90.3317
91.1026
90.279
89.8558
89.9525
90.0836
88.7882
88.6382
89.2053
90.7296
90.244
90.2961
90.3154
90.3832
90.172
90.6991
90.8588
90.7215
91.1081
91.1237
91.1822
91.3676
91.9978
92.0193
92.7463
93.1455
92.4983
92.2163
91.4728
91.227
91.3532
91.1087
91.2817
91.2331
91.668
91.6122
92.3375
92.5456
93.2176
92.8858
92.8252
92.8685
92.432
92.5262
92.3883
92.3897
92.4137
92.8374
92.7398
92.4262
91.7551
92.0345
92.5773
92.7183
92.7418
92.2461
92.554
92.2274
92.5385
92.0142
91.6943
91.3316
91.3661
90.986
91.181
91.277
90.3962
90.2559
90.4762
90.5538
90.0963
89.8765
89.8491
89.7907
89.5968
89.6555
89.6246
90.1024
89.8895
90.1919
90.1932
90.3109
90.23
90.0117
90.2472
90.1108
89.9104
89.9635
89.8103
89.7487
89.7817
90.135
90.2748
90.8237
90.6837
90.2598
90.4341
90.6643
90.5363
90.9325
90.7866
90.5245
90.292
90.6065
90.6761
90.8225
90.6156
90.3266
90.2796
90.603
90.7285
90.4593
90.247
90.1921
90.8284
90.8781
90.9375
90.9624
91.2728
91.1768
90.7694
91.0558
91.2355
90.7661
90.9326
91.0833
90.8066
91.079
90.8153
90.756
90.6428
90.3269
90.3634
90.3227
90.6144
90.6839
91.0497
91.0747
91.4107
91.7632
91.7077
91.7306
92.2491
92.5235
92.903
92.9632
93.1395
93.0945
93.1113
93.8855
93.8027
93.9488
93.875
94.302
94.6856
94.6979
94.5184
94.6184
94.0362
93.774
94.2024
94.0369
94.0693
93.8309
93.8152
93.5203
93.6431
93.0524
93.1602
93.6378
93.9205
94.1757
93.9859
93.8728
94.0203
92.9096
92.951
92.6508
93.2211
93.7087
93.6974
93.5552
93.5981
93.9298
93.5515
93.3746
93.3479
93.0973
93.0438
93.3653
93.9297
94.2635
94.0564
93.3595
92.9333
93.0524
92.8422
92.8905
93.4269
92.6048
92.4339
92.5128
92.5407
92.6057
92.5129
92.5955
92.6152
92.6838
92.5737
92.711
92.6263
92.3053
92.4362
92.1057
92.2785
92.3135
92.2033
92.3823
92.6239
92.1677
92.1582
92.1262
91.8973
91.3469
91.3102
91.0575
91.0477
90.9632
90.1436
90.2837
90.5029
90.4646
90.7631
90.5342
90.8263
90.6074
91.0028
90.7538
90.8342
90.7011
90.644
90.8726
90.4932
90.2851
90.8703
90.883
90.7437
90.6833
90.6409
90.5583
90.2309
90.3804
90.8107
90.7911
91.0945
91.1275
91.02
91.1411
91.1609
91.1217
91.281
91.4778
91.2908
91.4514
91.5375
91.6871
91.7356
91.7942
91.8837
92.0095
91.5653
91.556
91.6645
91.2616
91.2789
91.2608
91.33
91.2104
91.1038
91.0084
90.9748
90.9423
91.0629
91.0437
90.9631
90.8403
90.7708
90.776
90.7156
90.6193
90.5161
90.4896
90.6002
90.9597
91.0354
91.0606
91.1037
91.0419
91.0834
90.6941
90.8097
91.1025
90.9852
91.057
91.0088
90.6425
90.5352
90.4935
90.5191
90.596
90.5401
90.8697
90.7892
90.8376
90.9112
91.0868
91.2354
90.9406
90.8836
90.798
90.6923
90.9774
90.881
91.0176
91.2912
91.3056
91.4451
91.2779
91.2709
91.366
91.4551
91.5073
91.6689
92.0394
92.1197
92.1975
92.4247
92.234
92.295
92.6177
92.6316
92.4965
92.5462
92.6252
92.5351
92.3853
92.4709
92.4695
92.128
92.3377
92.526
92.4141
92.3322
92.2051
92.3081
92.232
92.446
92.2544
92.302
92.1687
92.1432
92.104
92.3896
92.1043
92.2317
91.9669
91.9598
91.6972
91.7967
91.9457
91.8451
92.1372
92.176
92.2166
92.3591
92.3836
92.4581
92.0394
91.9012
91.6539
91.3741
91.4331
91.6174
91.5087
91.6387
91.5201
91.1848
91.3036
92.2527
92.2711
92.3697
92.7691
92.6602
93.1617
93.0359
92.9662
93.3104
93.2113
93.2768
93.5853
93.531
93.4219
93.6076
93.163
93.3067
93.275
92.809
92.6056
92.973
92.7996
92.4775
92.3449
92.1886
92.3332
92.5432
92.4755
94.125
94.4243
94.5714
94.3285
94.3807
94.2429
94.3047
94.0998
94.4051
94.4767
95.0639
94.9954
94.9467
94.7595
93.949
94.0029
93.9729
93.5232
93.5498
93.681
93.4759
93.2253
93.1631
93.3124
93.2862
93.1695
93.1663
93.3976
93.5703
93.7972
93.5789
93.507
93.3199
93.2652
92.8483
92.8394
92.9178
93.476
93.382
93.5059
93.4255
93.6623
93.5536
94.0362
94.2804
93.9466
94.1853
94.3934
94.4127
94.6398
94.7541
94.9574
94.5739
94.8891
94.2487
94.0009
93.938
93.7112
93.5903
93.6666
93.2875
93.2231
93.2569
92.4082
92.6049
92.613
92.7691
92.7675
93.0096
92.9747
92.9207
92.9515
92.772
92.7461
92.6469
92.6725
92.7558
93.0829
92.8579
92.854
92.7642
92.6819
92.0246
91.9989
92.2498
91.9563
92.0947
92.1867
92.1623
92.1872
92.301
92.3057
92.731
93.155
92.9359
93.2112
93.0943
93.4003
93.6619
93.7651
93.4848
93.4328
93.2854
92.9824
93.0649
93.2501
93.5638
93.4198
93.5539
93.5226
93.6864
93.6291
93.8856
93.8251
93.8997
93.4954
93.4045
93.1444
93.0842
93.4292
93.3568
93.2175
93.302
93.4207
93.7368
93.7211
93.572
93.6734
93.766
93.7018
93.4866
93.5576
93.8192
93.853
93.9109
94.0398
94.2181
94.3299
94.0045
93.899
94.0303
94.341
94.5507
94.5846
94.679
94.8479
94.8415
94.8555
94.9059
94.88
94.8621
95.1294
95.1774
95.2469
95.0438
95.0285
94.7177
94.7457
94.7189
94.6377
94.6209
94.2711
94.1934
94.38
94.6571
94.4042
94.4735
94.7754
94.6722
94.3879
94.6568
94.4679
93.9858
94.2532
94.3731
94.387
94.462
94.1872
94.243
94.2631
94.3752
94.9986
94.8547
94.759
94.6379
94.5281
94.3315
94.3683
94.2432
94.1244
94.3103
94.512
94.2191
94.0881
93.6579
93.6716
93.5123
93.6395
93.8046
93.9486
93.9461
93.8936
93.9629
94.0337
94.0802
94.149
94.1294
94.1623
94.1374
94.0295
93.8896
93.8707
93.8182
93.7334
93.4324
93.4337
93.3686
93.6614
93.6537
93.6755
93.5968
93.7065
93.6073
93.502
93.6699
93.7629
93.6944
93.7042
93.8418
93.8793
93.6973
93.7606
94.0006
94.0536
94.1239
93.9732
93.9069
93.9628
94.0638
93.9744
93.8155
93.9168
93.8639
94.0829
94.0525
93.752
93.7591
93.628
93.7093
93.5851
93.5471
93.3983
93.2058
93.1365
93.2478
93.3149
93.3803
93.323
93.228
93.3152
93.4171
93.4101
93.5796
93.5991
93.6586
93.6608
93.6069
93.6306
93.5951
93.6836
93.8294
93.83
94.0443
94.3473
94.4467
94.4754
94.448
94.6754
94.6092
94.6364
94.6027
94.4767
94.5211
94.4681
94.3508
94.2941
94.2519
94.4356
94.5937
94.673
94.8012
94.9159
94.8617
94.6863
94.6947
94.7251
95.063
94.8709
95.2641
95.2203
95.4167
95.8811
95.8641
95.9184
96.0748
96.1195
95.8483
95.9106
96.1284
96.3417
96.4625
96.5112
96.6574
96.8988
97.208
97.3523
97.5261
97.5387
97.3062
97.9846
97.5513
97.4459
97.4945
97.1711
97.4144
97.3943
97.3532
97.2869
97.3067
97.2874
97.2488
97.459
97.6047
97.4772
97.5423
97.2173
97.0145
97.456
98.1163
98.5336
98.5576
98.8086
99.1325
99.0236
98.9305
98.8897
99.1045
99.0917
99.2188
99.0185
99.2424
99.2554
99.2894
99.4227
99.2837
99.1893
100.0719
99.8964
100.4478
100.5696
100.3931
101.0989
101.31
100.8095
101.0212
101.4448
101.3735
101.674
101.526
101.5527
101.7531
102.0483
101.9942
102.348
102.3028
102.3767
102.1019
102.2843
102.9027
103.4976
103.2938
103.6316
103.2799
103.1213
103.2372
103.27
103.0903
103.0829
103.2189
103.5233
103.7858
103.9271
104.3676
104.4818
104.1646
104.4737
105.2763
105.5884
105.2058
104.6063
104.785
104.4915
105.1283
104.9889
105.2897
105.7901
104.9385
104.8452
105.2514
105.1407
105.3387
105.5359
105.5472
105.0503
105.5021
105.5981
105.8151
105.5562
106.1333
107.4337
107.5199
108.1165
108.5235
108.1741
108.9174
108.6422
108.5805
108.408
108.1826
107.1671
106.5022
106.4401
106.2636
106.5582
106.8916
107.3941
107.4396
107.06
106.6738
105.8861
105.7876
106.4488
106.4231
107.0335
107.4526
107.7508
107.0547
107.1855
106.2761
106.329
106.4902
106.5582
106.5815
106.1658
105.905
105.6891
105.1234
104.5634
105.312
105.6382
105.6679
105.2396
104.6935
105.1941
104.8424
105.3075
104.8924
104.3608
104.2359
104.0202
104.6068
105.3448
105.5605
105.3808
105.8487
106.7294
106.908
106.92
106.7388
107.2238
106.4507
106.1443
106.4725
107.1336
106.7693
106.2238
105.8037
106.0934
105.9015
105.9989
106.0473
106.058
105.102
105.4496
105.3846
105.9678
106.2522
106.1515
106.4116
106.3785
106.5191
107.0101
106.9106
107.1343
107.785
107.4734
107.5595
107.213
107.5849
107.4843
108.0149
108.1726
108.5374
108.6944
108.3893
108.7817
108.7565
109.0174
108.6924
108.6881
108.604
109.4328
108.7819
109.214
109.2244
109.842
109.722
109.4376
109.1931
109.9464
109.4655
109.9025
109.9174
110.1435
110.2504
110.4333
110.1077
110.1443
109.9306
110.3394
110.5807
110.4834
110.6714
110.5621
110.4506
110.7979
110.8566
111.1018
110.7942
110.9225
110.6331
110.6109
110.5005
110.6394
110.1021
110.1212
109.8165
110.6414
111.1967
111.6287
111.4454
111.3725
111.3914
111.5219
111.3311
111.0439
110.7006
110.4445
110.1371
109.8162
109.6452
109.0782
109.4119
109.1244
108.6671
108.9956
109.3858
109.3368
109.7746
110.0342
110.4329
110.2089
110.4875
110.2334
110.8083
110.2079
110.2188
110.244
110.7139
110.8302
111.7603
111.9112
111.9919
111.7965
112.0264
112.2199
112.3141
112.3663
111.5749
111.7799
112.1125
111.7638
111.8936
112.2824
112.34
112.1134
112.3715
111.6407
111.5463
112.3056
112.5485
112.1918
112.2672
112.7147
112.7521
112.8609
112.9864
113.8177
113.2837
113.4144
113.211
113.1847
113.0496
113.0461
113.1664
113.4707
113.3429
114.1595
114.2649
114.6177
114.6516
115.0095
115.0139
115.3128
115.1425
115.3846
115.7404
115.8155
116.3498
115.9833
115.5087
115.2224
115.5731
115.3331
115.553
114.6144
113.6012
114.2935
114.4351
114.127
114.2877
114.1845
114.2992
114.4905
113.8634
113.8897
113.9558
113.8232
114.177
114.1716
113.9222
114.3708
114.2418
113.9265
113.7965
113.2482
112.6387
112.6219
112.8465
112.4268
112.4191
111.741
112.1688
112.5545
112.7759
110.445
110.4002
110.737
110.7877
111.5473
111.816
111.7698
111.3578
111.3736
110.2301
109.9191
110.2977
110.3987
110.9478
110.5347
110.8876
110.4213
109.9758
109.816
110.1436
110.1691
110.1933
109.9892
109.2782
109.3926
109.8533
110.2331
110.1865
109.7496
109.8483
109.2148
108.8274
108.671
109.3613
109.9952
110.2417
110.3801
110.9466
110.8225
110.2806
110.6935
111.2521
111.1217
111.0867
111.4995
112.2331
112.1822
112.284
112.2912
112.2001
111.8979
112.0822
112.4276
112.462
112.4564
111.4451
111.2295
110.8378
110.1916
110.6168
111.1027
111.5036
111.9826
111.7671
112.2347
111.5332
110.8693
111.0077
110.7681
110.262
112.1355
113.1301
112.7545
111.8597
112.1618
111.6509
112.4231
112.5438
112.5775
112.3963
112.5254
112.1102
112.0266
111.7692
112.2833
112.2463
112.638
112.6743
112.6239
112.989
113.1784
113.0593
113.217
112.7393
111.874
111.9757
111.7124
111.9419
111.9149
112.3589
112.1456
111.722
111.3238
111.1954
111.1787
110.9212
110.4295
110.9459
110.3134
110.8163
110.9997
110.9414
111.2958
111.1726
111.2035
111.8775
112.2928
112.4036
112.1733
112.0009
110.9613
110.9717
111.2609
111.9879
112.1516
112.5207
112.4678
112.4753
113.1765
112.903
113.1848
112.9842
112.2592
112.7166
112.7112
112.5515
112.6283
112.2879
112.2795
112.5077
112.6579
112.7946
113.0066
113.2915
113.4461
113.7442
113.6238
113.7119
113.5488
113.1393
113.0547
113.4033
113.9015
113.8571
113.6801
113.8131
114.1998
114.0931
114.0188
113.9915
113.9206
113.7664
113.5828
113.5443
113.3017
114.6956
115.9375
117.2245
116.7724
116.8062
116.8952
117.5936
117.4762
117.4508
118.0356
118.02
117.7278
117.644
117.7636
117.6642
117.3116
117.1008
116.9225
116.672
117.0327
117.2834
116.9161
116.8029
116.7332
118.8072
118.3584
118.3875
118.63
118.581
118.8209
118.7856
118.9506
119.2305
118.6637
118.3466
119.0903
118.8803
117.9999
118.3495
118.4111
118.5386
119.0219
117.8001
117.9884
117.2656
117.7242
118.3182
117.2479
117.0516
116.9355
117.2766
117.0735
116.7325
116.2241
116.3914
115.903
115.6259
116.0504
116.4082
116.1382
116.306
116.148
116.3427
116.3949
116.2162
116.0067
116.4035
116.5921
116.2136
115.6527
115.8143
115.6764
116.0032
116.438
116.8429
116.6438
116.4313
116.4303
116.875
116.9959
116.616
116.4004
116.5646
116.3584
115.4456
115.2783
115.0426
114.8119
114.7937
114.7899
114.6372
114.2347
114.419
114.7167
114.5245
114.7938
114.8734
115.0038
114.9494
115.0181
115.0547
115.11
115.009
114.9162
114.5059
114.5368
114.3283
114.2575
114.7923
114.6205
114.8128
114.3659
114.5111
114.9479
114.9946
114.7877
114.5921
114.6792
114.6637
114.9076
114.7725
